ID,Date,Alp,TL,BTL,P1,Problem 2 Icon,P3,AddCon
30351,11/20/2021 16:00,Moderate,Low,Low,WindSlabs.png,Glide.png,NOICON.gif,NOICON.gif
30372,11/21/2021 16:00,Moderate,Low,Low,WindSlabs.png,Glide.png,NOICON.gif,NOICON.gif
30415,11/22/2021 16:00,Moderate,Low,Low,WindSlabs.png,Glide.png,NOICON.gif,NOICON.gif
30439,11/23/2021 16:00,Considerable,Moderate,Moderate,WindSlabs.png,StormSlabs.png,NOICON.gif,Glide.png
30458,11/24/2021 16:00,Considerable,Moderate,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30469,11/25/2021 16:00,Considerable,Moderate,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30477,11/26/2021 16:00,Considerable,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30500,11/27/2021 16:00,Considerable,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30533,11/28/2021 16:00,Considerable,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30539,11/29/2021 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
30552,11/30/2021 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
30556,12/1/2021 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30618,12/2/2021 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30658,12/3/2021 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30691,12/4/2021 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
30721,12/5/2021 16:00,Considerable,Considerable,Considerable,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
30734,12/6/2021 16:00,High,High,High,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
30747,12/7/2021 16:00,High,High,High,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30770,12/8/2021 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30816,12/9/2021 16:00,High,High,High,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30824,12/10/2021 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30849,12/11/2021 16:00,Considerable,Considerable,Considerable,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30878,12/12/2021 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30899,12/13/2021 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30925,12/14/2021 16:00,Moderate,Moderate,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
30945,12/15/2021 16:00,Moderate,Moderate,Moderate,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
30969,12/16/2021 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
31016,12/17/2021 16:00,Moderate,Moderate,Moderate,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
31018,12/18/2021 16:00,Moderate,Moderate,Low,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31038,12/19/2021 16:00,Moderate,Moderate,Low,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31078,12/20/2021 16:00,Moderate,Moderate,Low,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31113,12/21/2021 16:00,Considerable,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
31185,12/22/2021 16:00,Moderate,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
31254,12/23/2021 16:00,Considerable,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
31280,12/24/2021 16:00,Considerable,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
31311,12/25/2021 16:00,Moderate,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
31321,12/26/2021 16:00,Moderate,Moderate,Low,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31347,12/27/2021 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
31383,12/28/2021 16:00,Moderate,Moderate,Moderate,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31395,12/29/2021 16:00,Moderate,Moderate,Low,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31420,12/30/2021 16:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
31444,12/31/2021 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
31453,1/1/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
31481,1/2/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
31508,1/3/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
31519,1/4/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
31529,1/5/2022 16:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
31534,1/6/2022 16:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
31550,1/7/2022 16:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
31563,1/8/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31590,1/9/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31606,1/10/2022 16:00,Considerable,Considerable,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31616,1/11/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31647,1/12/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31668,1/13/2022 16:00,High,High,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31691,1/14/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
31713,1/15/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
31734,1/16/2022 16:00,Considerable,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31775,1/17/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
31820,1/18/2022 16:00,Moderate,Low,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
31838,1/19/2022 16:00,Moderate,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
31848,1/20/2022 16:00,Moderate,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
31880,1/21/2022 16:00,High,Considerable,Considerable,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31892,1/22/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31919,1/23/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31942,1/24/2022 16:00,High,High,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31960,1/25/2022 16:00,Considerable,Considerable,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31974,1/26/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
31993,1/27/2022 16:00,Considerable,Considerable,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32012,1/28/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32023,1/29/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32077,1/30/2022 16:00,Considerable,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32119,1/31/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32161,2/1/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32182,2/2/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32203,2/3/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32220,2/4/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32237,2/5/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32298,2/6/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32323,2/7/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32337,2/8/2022 16:00,Considerable,Considerable,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32368,2/9/2022 16:00,Considerable,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32394,2/10/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32436,2/11/2022 16:00,Considerable,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32446,2/12/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32480,2/13/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
32497,2/14/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
32526,2/15/2022 16:00,Moderate,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
32527,2/16/2022 16:00,Considerable,Considerable,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
32550,2/17/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
32575,2/18/2022 16:00,Considerable,Considerable,Considerable,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
32615,2/19/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32725,2/20/2022 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
32766,2/21/2022 16:00,Considerable,Considerable,Considerable,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32780,2/22/2022 16:00,Considerable,Considerable,Considerable,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32805,2/23/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32817,2/24/2022 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32849,2/25/2022 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32874,2/26/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32903,2/27/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32946,2/28/2022 16:00,Moderate,Low,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
32979,3/1/2022 16:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
32981,3/2/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
32996,3/3/2022 16:00,Considerable,Moderate,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
33007,3/4/2022 16:00,Considerable,Considerable,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
33013,3/5/2022 16:00,Considerable,Considerable,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,DeepPersistentSlabs.png
33036,3/6/2022 16:00,Considerable,Moderate,Low,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33082,3/7/2022 16:00,Moderate,Moderate,Low,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33099,3/8/2022 16:00,Moderate,Moderate,Low,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33102,3/9/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33123,3/10/2022 16:00,Considerable,Moderate,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33138,3/11/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33145,3/12/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33191,3/13/2022 15:00,Moderate,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33235,3/14/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33280,3/15/2022 15:00,Moderate,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33302,3/16/2022 15:00,Considerable,Moderate,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33333,3/17/2022 15:00,Moderate,Moderate,Low,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33352,3/18/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33378,3/19/2022 15:00,Considerable,Moderate,Low,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33407,3/20/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33476,3/21/2022 15:00,Moderate,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33497,3/22/2022 15:00,Moderate,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33537,3/23/2022 15:00,Considerable,Moderate,Moderate,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33561,3/24/2022 15:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33579,3/25/2022 15:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33630,3/26/2022 15:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33657,3/27/2022 15:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33690,3/28/2022 15:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33702,3/29/2022 15:00,Considerable,Considerable,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
33721,3/30/2022 15:00,Considerable,Considerable,Moderate,DeepPersistentSlabs.png,LooseWet.png,NOICON.gif,NOICON.gif
33750,3/31/2022 15:00,Considerable,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
33776,4/1/2022 15:00,Considerable,Considerable,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
33778,4/2/2022 15:00,Considerable,Considerable,Moderate,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
33817,4/3/2022 15:00,Considerable,Considerable,Moderate,PersistentSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
33836,4/4/2022 15:00,Moderate,Moderate,Low,PersistentSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
33849,4/5/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
33851,4/6/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33868,4/7/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33871,4/8/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33889,4/9/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
33900,4/10/2022 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
33915,4/11/2022 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
33945,4/12/2022 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
33953,4/13/2022 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
33968,4/14/2022 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
33974,4/15/2022 15:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,NOICON.gif,NOICON.gif
33999,4/16/2022 15:00,Moderate,Low,Low,WindSlabs.png,Glide.png,NOICON.gif,NOICON.gif
34012,4/17/2022 15:00,Low,Low,Low,icon-low.gif,Glide.png,NOICON.gif,NOICON.gif
34033,4/19/2022 15:00,Low,Low,Low,icon-low.gif,Glide.png,NOICON.gif,NOICON.gif
34065,4/21/2022 15:00,Moderate,Low,Low,WindSlabs.png,WetSlabs.png,Glide.png,NOICON.gif
34084,4/22/2022 15:00,Considerable,Considerable,Considerable,WetSlabs.png,StormSlabs.png,NOICON.gif,NOICON.gif
34088,5/2/2022 15:00,No Rating,No Rating,No Rating,Springtime-high-low.png,NOICON.gif,NOICON.gif,NOICON.gif
34096,4/23/2022 15:00,Considerable,Considerable,Considerable,WetSlabs.png,StormSlabs.png,NOICON.gif,NOICON.gif
34115,4/24/2022 15:00,Considerable,Considerable,Moderate,StormSlabs.png,WetSlabs.png,NOICON.gif,NOICON.gif
34160,4/26/2022 15:00,Considerable,Considerable,Considerable,Springtime-high-low.png,WindSlabs.png,NOICON.gif,NOICON.gif
34208,4/28/2022 15:00,High,High,High,Springtime-high-low.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
34233,4/30/2022 15:00,Considerable,Considerable,Considerable,WindSlabs.png,WetSlabs.png,NOICON.gif,NOICON.gif
34243,5/1/2022 15:00,High,High,High,StormSlabs.png,WetSlabs.png,NOICON.gif,NOICON.gif
34649,10/5/2022 15:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
34716,11/3/2022 15:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
34754,11/6/2022 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
34773,11/9/2022 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
34813,11/12/2022 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
34917,11/16/2022 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
34995,11/19/2022 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
35027,11/23/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35055,11/24/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35069,11/25/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35100,11/26/2022 16:00,Considerable,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35130,11/27/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35145,11/28/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35170,11/29/2022 16:00,Moderate,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35178,11/30/2022 16:00,Moderate,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35186,12/1/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35192,12/2/2022 16:00,Moderate,Low,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35210,12/3/2022 16:00,Moderate,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35231,12/4/2022 16:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
35246,12/5/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35267,12/6/2022 16:00,Moderate,Low,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35277,12/7/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35292,12/8/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35332,12/9/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35369,12/10/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35402,12/11/2022 16:00,High,High,High,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35423,12/12/2022 16:00,High,High,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
35442,12/13/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35464,12/14/2022 16:00,Moderate,Moderate,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35471,12/15/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35495,12/16/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,PersistentSlabs.png
35512,12/17/2022 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35585,12/18/2022 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35597,12/19/2022 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35612,12/20/2022 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35630,12/21/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35748,12/22/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35773,12/23/2022 16:00,Moderate,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
35796,12/24/2022 16:00,Moderate,Moderate,Low,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
35823,12/25/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35826,12/26/2022 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35839,12/27/2022 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35850,12/28/2022 16:00,Considerable,Considerable,Moderate,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35905,12/29/2022 16:00,Considerable,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35909,12/30/2022 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35941,12/31/2022 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35952,1/1/2023 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35966,1/2/2023 16:00,Considerable,Considerable,Moderate,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
35994,1/3/2023 16:00,Considerable,Considerable,Moderate,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
36012,1/4/2023 16:00,Considerable,Considerable,Moderate,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
36040,1/5/2023 16:00,Considerable,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
36086,1/6/2023 16:00,Considerable,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
36134,1/7/2023 16:00,Moderate,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
36179,1/8/2023 16:00,Considerable,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
36203,1/9/2023 16:00,Considerable,Moderate,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
36220,1/10/2023 16:00,Considerable,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
36249,1/11/2023 16:00,Considerable,Moderate,Low,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
36268,1/12/2023 16:00,Moderate,Moderate,Low,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
36279,1/13/2023 16:00,Moderate,Moderate,Low,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
36297,1/14/2023 16:00,Considerable,Moderate,Low,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
36306,1/15/2023 16:00,Considerable,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
36338,1/16/2023 16:00,Considerable,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
36370,1/17/2023 16:00,Considerable,Considerable,Considerable,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
36405,1/18/2023 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
36428,1/19/2023 16:00,High,Considerable,Considerable,PersistentSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
