"Date","alp.pred","tl.pred","btl.pred","alp.ob","tl.ob","btl.ob","p1.pred","p2.pred","p3.pred","ac.pred","p1.ob","p2.ob"
2016-02-17,2,2,,,,,"WdS","C",,"G",,
2016-02-18,2,2,,,,,"WdS","C",,"G",,
2016-02-19,2,2,,,,,"C","G",,"",,
2016-02-20,2,2,,,,,"WdS","",,"G",,
2016-02-21,4,4,2,,,,"SS","C",,"G",,
2016-02-22,4,4,2,,,,"SS","C",,"G",,
2016-02-23,3,2,,,,,"WdS","C",,"G",,
2016-02-24,4,4,2,,,,"SS","WL",,"G",,
2016-02-25,4,4,2,,,,"SS","G",,"",,
2016-02-26,3,3,2,,,,"SS","WL",,"G",,
2016-02-27,3,3,2,,,,"SS","G",,"WL",,
2016-02-28,4,4,2,,,,"WL","SS",,"G",,
2016-02-29,3,3,2,,,,"SS","G",,"WL",,
2016-03-01,3,3,2,,,,"SS","G",,"",,
2016-03-02,2,2,,,,,"WdS","C",,"G",,
2016-03-03,2,2,,,,,"C","WdS",,"G",,
2016-03-04,2,2,,,,,"G","C",,"WdS",,
2016-03-05,2,2,,,,,"WdS","G",,"",,
2016-03-06,2,2,,,,,"DL","G",,"C",,
2016-03-07,2,1,,,,,"WdS","G",,"",,
2016-03-08,2,2,,,,,"G","WdS",,"C",,
2016-03-09,2,2,,,,,"G","WdS",,"C",,
2016-03-10,2,2,,,,,"G","",,"",,
2016-03-11,2,2,,,,,"WdS","G",,"",,
2016-03-12,3,3,,,,,"SS","G",,"",,
2016-03-13,2,2,,,,,"WdS","G",,"",,
2016-03-14,1,2,,,,,"G","",,"",,
2016-03-15,1,2,,,,,"G","",,"",,
2016-03-16,1,2,,,,,"G","",,"",,
2016-03-17,1,2,,,,,"G","",,"",,
2016-03-18,1,2,,,,,"G","",,"",,
2016-03-19,2,2,,,,,"SS","G",,"",,
2016-03-20,3,3,,,,,"SS","G",,"",,
2016-03-21,3,3,,,,,"SS","WL",,"G",,
2016-03-22,2,2,,,,,"WL","G",,"WdS",,
2016-03-23,3,3,,,,,"WL","G",,"WdS",,
2016-03-24,2,3,,,,,"G","WL",,"WdS",,
2016-03-25,2,3,,,,,"G","WL",,"WdS",,
2016-03-26,2,3,,,,,"G","WdS",,"C",,
2016-03-27,1,2,,,,,"G","",,"",,
2016-03-28,3,3,,,,,"WL","G",,"WdS",,
2016-03-29,3,3,,,,,"SS","G",,"C",,
2016-03-30,3,3,,,,,"WL","G",,"C",,
2016-03-31,3,3,,,,,"WL","G",,"C",,
2016-04-01,2,2,,,,,"WL","G",,"C",,
2016-04-02,1,2,,,,,"G","WL",,"C",,
2016-04-03,1,3,,,,,"G","WL",,"C",,
2016-04-04,1,3,,,,,"G","",,"",,
2016-04-05,1,3,,,,,"G","",,"",,
2016-04-06,1,3,,,,,"G","",,"",,
2016-04-07,2,3,,,,,"G","WL",,"WdS",,
2016-04-08,1,3,,,,,"G","WL",,"WdS",,
2016-04-09,3,3,,,,,"WL","G",,"WdS",,
2016-04-10,3,3,,,,,"G","WL",,"SS",,
2016-04-11,2,3,,,,,"","WL",,"WdS",,
2016-04-12,2,3,,,,,"G","WL",,"WdS",,
2016-04-13,2,3,,,,,"G","WL",,"WdS",,
2016-04-14,1,3,,,,,"G","WL",,"",,
2016-04-15,2,3,,,,,"G","WL",,"WdS",,
2016-04-16,1,3,,,,,"G","WL",,"",,
2016-04-17,1,3,,,,,"G","WL",,"",,
2016-04-19,1,3,,,,,"G","WL",,"WdS",,
2016-04-21,1,3,,,,,"G","WL",,"WdS",,
2016-04-23,1,3,,,,,"G","WL",,"",,
2016-04-24,2,3,,,,,"G","WL",,"C",,
2016-04-26,3,3,,,,,"G","WL",,"WdS",,
2016-04-28,2,3,,,,,"G","WL",,"WdS",,
2016-04-30,3,3,,,,,"G","WL",,"SS",,
2016-05-02,,,,,,,"","",,"",,
2016-09-26,,,,,,,"","",,"",,
2016-10-18,,,,,,,"","",,"",,
2016-11-07,,,,,,,"","",,"",,
2016-11-09,,,,,,,"","",,"",,
2016-11-11,,,,,,,"","",,"",,
2016-11-14,,,,,,,"","",,"",,
2016-11-16,,,,,,,"G","",,"",,
2016-11-19,3,2,,,,,"PS","G",,"",,
2016-11-20,3,2,,,,,"PS","",,"",,
2016-11-21,3,2,,,,,"PS","WdS",,"",,
2016-11-22,3,2,,,,,"PS","",,"",,
2016-11-23,3,2,,,,,"PS","G",,"",,
2016-11-24,3,2,,,,,"PS","G",,"",,
2016-11-25,3,2,,,,,"PS","G",,"",,
2016-11-26,2,2,,,,,"PS","G",,"",,
2016-11-27,2,2,,,,,"PS","WdS",,"G",,
2016-11-28,2,2,,,,,"PS","WdS",,"G",,
2016-11-29,2,2,,,,,"PS","WdS",,"G",,
2016-11-30,3,2,,,,,"PS","SS",,"G",,
2016-12-01,3,3,,,,,"PS","SS",,"G",,
2016-12-02,2,2,,,,,"WdS","PS",,"G",,
2016-12-03,2,2,,,,,"WdS","PS",,"G",,
2016-12-04,2,1,,,,,"PS","WdS",,"",,
2016-12-05,2,1,,,,,"PS","WdS",,"",,
2016-12-06,2,1,,,,,"WdS","PS",,"",,
2016-12-07,2,1,,,,,"PS","WdS",,"",,
2016-12-08,2,1,,,,,"PS","WdS",,"",,
2016-12-09,2,1,,,,,"PS","WdS",,"",,
2016-12-10,1,1,1,,,,"","PS",,"WdS",,
2016-12-11,1,1,1,,,,"","",,"PS",,
2016-12-12,1,1,1,,,,"","",,"PS",,
2016-12-13,1,1,1,,,,"","",,"",,
2016-12-14,1,1,1,,,,"","",,"",,
2016-12-15,1,1,1,,,,"","",,"",,
2016-12-16,2,1,1,,,,"WdS","DL",,"",,
2016-12-17,2,2,2,,,,"WdS","",,"",,
2016-12-18,3,2,2,,,,"WdS","C",,"",,
2016-12-19,3,3,2,,,,"PS","",,"C",,
2016-12-20,3,2,2,,,,"PS","C",,"DL",,
2016-12-21,2,1,1,,,,"PS","DL",,"C",,
2016-12-22,2,1,1,,,,"WdS","PS",,"C",,
2016-12-23,1,1,1,,,,"DL","PS",,"C",,
2016-12-24,3,3,3,,,,"WdS","SS",,"PS",,
2016-12-25,4,4,3,,,,"SS","",,"",,
2016-12-26,4,4,3,,,,"SS","",,"",,
2016-12-27,3,3,2,,,,"PS","DS",,"C",,
2016-12-28,3,3,1,,,,"PS","DS",,"C",,
2016-12-29,3,2,1,,,,"WdS","PS",,"C",,
2016-12-30,3,2,1,,,,"WdS","PS",,"",,
2016-12-31,3,2,1,,,,"WdS","PS",,"C",,
2017-01-01,2,2,1,,,,"PS","",,"C",,
2017-01-02,2,1,1,,,,"PS","",,"",,
2017-01-03,2,1,1,,,,"PS","",,"",,
2017-01-04,2,1,1,,,,"PS","",,"",,
2017-01-05,2,1,1,,,,"WdS","PS",,"G",,
2017-01-06,2,1,1,,,,"WdS","PS",,"G",,
2017-01-07,2,1,1,,,,"PS","G",,"",,
2017-01-08,2,1,1,,,,"PS","G",,"",,
2017-01-09,1,1,1,,,,"","",,"G",,
2017-01-10,1,1,1,,,,"","",,"G",,
2017-01-11,1,1,1,,,,"","",,"G",,
2017-01-12,1,1,1,,,,"","",,"G",,
2017-01-13,3,2,2,,,,"SS","",,"G",,
2017-01-14,3,2,2,,,,"WdS","SS",,"G",,
2017-01-15,2,2,1,,,,"WdS","DL",,"G",,
2017-01-16,2,2,2,,,,"WdS","PS",,"G",,
2017-01-17,2,2,2,,,,"WdS","DL",,"PS",,
2017-01-18,2,1,1,,,,"WdS","DL",,"PS",,
2017-01-19,2,1,1,,,,"WdS","DL",,"PS",,
2017-01-20,2,1,1,,,,"WdS","DL",,"PS",,
2017-01-21,2,1,1,,,,"WdS","SS",,"PS",,
2017-01-22,2,2,2,,,,"WdS","DL",,"PS",,
2017-01-23,2,2,2,,,,"WdS","DL",,"PS",,
2017-01-24,3,2,2,,,,"SS","PS",,"",,
2017-01-25,2,2,2,,,,"WdS","PS",,"",,
2017-01-26,4,4,4,,,,"SS","PS",,"WL",,
2017-01-27,4,3,3,,,,"SS","PS",,"WL",,
2017-01-28,3,2,2,,,,"PS","WdS",,"C",,
2017-01-29,3,2,1,,,,"PS","",,"C",,
2017-01-30,2,2,1,,,,"PS","WdS",,"G",,
2017-01-31,2,2,2,,,,"SS","PS",,"",,
2017-02-01,2,2,1,,,,"WdS","PS",,"C",,
2017-02-02,2,2,1,,,,"WdS","PS",,"C",,
2017-02-03,2,2,1,,,,"DL","PS",,"C",,
2017-02-04,2,2,1,,,,"DS","",,"",,
2017-02-05,2,2,1,,,,"DS","",,"",,
2017-02-06,2,2,1,,,,"DS","",,"",,
2017-02-07,2,2,1,,,,"DS","",,"C",,
2017-02-08,2,2,1,,,,"DS","",,"C",,
2017-02-09,2,2,1,,,,"DS","WdS",,"C",,
2017-02-10,3,2,2,,,,"SS","DS",,"",,
2017-02-11,2,2,2,,,,"WdS","DS",,"C",,
2017-02-12,2,2,2,,,,"WdS","DS",,"",,
2017-02-13,4,4,4,,,,"SS","DS",,"",,
2017-02-14,4,4,4,,,,"SS","DS",,"",,
2017-02-15,3,3,3,,,,"SS","WdS",,"DS",,
2017-02-16,3,3,2,,,,"SS","C",,"DS",,
2017-02-17,3,3,2,,,,"PS","WdS",,"DS",,
2017-02-18,3,3,1,,,,"PS","C",,"DS",,
2017-02-19,3,3,1,,,,"PS","C",,"DS",,
2017-02-20,2,2,1,,,,"PS","C",,"DS",,
2017-02-21,2,2,1,,,,"PS","WdS",,"DS",,
2017-02-22,2,2,1,,,,"WdS","PS",,"DS",,
2017-02-23,2,2,1,,,,"WdS","PS",,"DS",,
2017-02-24,2,2,1,,,,"PS","WdS",,"DS",,
2017-02-25,2,1,1,,,,"PS","WdS",,"",,
2017-02-26,2,1,1,,,,"PS","WdS",,"",,
2017-02-27,2,1,1,,,,"WdS","PS",,"C",,
2017-02-28,2,2,1,,,,"WdS","PS",,"G",,
2017-03-01,2,2,1,,,,"WdS","PS",,"G",,
2017-03-02,3,2,1,,,,"WdS","PS",,"C",,
2017-03-03,3,2,1,,,,"WdS","PS",,"",,
2017-03-04,2,1,1,,,,"WdS","",,"PS",,
2017-03-05,2,1,1,,,,"WdS","",,"PS",,
2017-03-06,1,1,1,,,,"","",,"",,
2017-03-07,1,1,1,,,,"","",,"",,
2017-03-08,1,1,1,,,,"","",,"",,
2017-03-09,1,1,1,,,,"","",,"",,
2017-03-10,1,1,1,,,,"","",,"",,
2017-03-11,1,1,1,,,,"","",,"",,
2017-03-12,1,1,1,,,,"","",,"",,
2017-03-13,1,1,1,,,,"","",,"",,
2017-03-14,1,1,1,,,,"","",,"",,
2017-03-15,1,1,1,,,,"","",,"",,
2017-03-16,1,1,1,,,,"","",,"",,
2017-03-17,1,1,1,,,,"","",,"",,
2017-03-18,1,1,1,,,,"","",,"",,
2017-03-19,2,2,2,,,,"SS","",,"",,
2017-03-20,3,3,3,,,,"SS","DL",,"PS",,
2017-03-21,3,3,3,,,,"SS","DL",,"PS",,
2017-03-22,2,2,2,,,,"PS","DL",,"C",,
2017-03-23,2,2,2,,,,"PS","DL",,"C",,
2017-03-24,2,2,2,,,,"PS","DL",,"",,
2017-03-25,2,2,2,,,,"PS","",,"DL",,
2017-03-26,1,1,1,,,,"","",,"",,
2017-03-27,1,1,1,,,,"","",,"",,
2017-03-28,3,3,3,,,,"SS","",,"PS",,
2017-03-29,4,4,4,,,,"SS","",,"PS",,
2017-03-30,4,3,3,,,,"SS","PS",,"",,
2017-03-31,4,4,4,,,,"SS","WL",,"PS",,
2017-04-01,4,4,4,,,,"SS","WL",,"PS",,
2017-04-02,4,4,4,,,,"WL","SS",,"PS",,
2017-04-03,4,4,4,,,,"SS","WL",,"PS",,
2017-04-04,4,4,4,,,,"SS","WL",,"PS",,
2017-04-05,4,4,4,,,,"WdS","WL",,"PS",,
2017-04-06,4,4,4,,,,"WL","PS",,"",,
2017-04-07,4,4,3,,,,"WdS","PS",,"WL",,
2017-04-08,3,3,2,,,,"PS","WL",,"",,
2017-04-09,3,3,2,,,,"PS","WL",,"C",,
2017-04-10,3,3,2,,,,"PS","WL",,"C",,
2017-04-11,3,3,2,,,,"DS","WL",,"C",,
2017-04-12,2,2,2,,,,"DS","WL",,"",,
2017-04-13,2,2,2,,,,"DS","WL",,"G",,
2017-04-14,2,2,2,,,,"WL","DS",,"G",,
2017-04-15,3,3,2,,,,"WL","DS",,"G",,
2017-04-16,3,3,2,,,,"WL","DS",,"G",,
2017-04-18,2,2,1,,,,"WL","DS",,"G",,
2017-04-20,2,2,1,,,,"WL","G",,"DS",,
2017-04-22,3,3,2,,,,"WL","G",,"DS",,
2017-04-23,3,3,2,,,,"WL","G",,"DS",,
2017-04-25,3,3,2,,,,"WL","G",,"DS",,
2017-04-27,2,2,1,,,,"WL","G",,"PS",,
2017-04-29,2,2,1,,,,"WL","G",,"PS",,
2017-05-01,,,,,,,"","",,"",,
2017-10-17,,,,,,,"","",,"",,
2017-11-06,,,,,,,"","",,"",,
2017-11-09,,,,,,,"","",,"",,
2017-11-13,,,,,,,"","",,"",,
2017-11-16,,,,,,,"","",,"",,
2017-11-18,,,,,,,"","",,"",,
2017-11-19,,,,,,,"","",,"",,
2017-11-22,,,,,,,"","",,"",,
2017-11-25,,,,,,,"","",,"",,
2017-11-27,2,2,2,,,,"SS","",,"",,
2017-11-28,2,2,2,,,,"SS","",,"",,
2017-11-29,3,3,3,,,,"SS","",,"",,
2017-11-30,3,3,2,,,,"PS","WdS",,"",,
2017-12-01,3,3,2,,,,"PS","WdS",,"",,
2017-12-02,3,3,2,,,,"PS","WdS",,"",,
2017-12-03,4,4,3,,,,"SS","",,"",,
2017-12-04,4,4,3,,,,"SS","",,"",,
2017-12-05,3,3,3,,,,"SS","WdS",,"",,
2017-12-06,3,3,2,,,,"PS","WdS",,"",,
2017-12-07,4,4,3,,,,"PS","WdS",,"",,
2017-12-08,3,3,2,,,,"PS","WdS",,"WL",,
2017-12-09,3,3,2,,,,"PS","WdS",,"WL",,
2017-12-10,3,3,2,,,,"PS","WL",,"",,
2017-12-11,4,4,3,,,,"WL","SS",,"",,
2017-12-12,4,4,3,,,,"WL","SS",,"",,
2017-12-13,4,4,3,,,,"WtS","SS",,"",,
2017-12-14,3,3,2,,,,"WtS","DS",,"",,
2017-12-15,3,2,,,,,"DS","WdS",,"",,
2017-12-16,3,3,,,,,"SS","DS",,"",,
2017-12-17,3,2,,,,,"DS","WdS",,"",,
2017-12-18,2,2,,,,,"DS","WdS",,"",,
2017-12-19,2,2,,,,,"SS","DS",,"",,
2017-12-20,2,1,,,,,"WdS","DS",,"",,
2017-12-21,2,1,,,,,"DS","WdS",,"",,
2017-12-22,3,2,,,,,"WdS","DS",,"",,
2017-12-23,3,2,,,,,"WdS","DS",,"",,
2017-12-24,2,2,,,,,"WdS","DS",,"",,
2017-12-25,2,2,,,,,"WdS","DS",,"",,
2017-12-26,2,2,,,,,"WdS","DS",,"",,
2017-12-27,2,2,,,,,"DS","WdS",,"",,
2017-12-28,2,1,,,,,"DS","WdS",,"",,
2017-12-29,2,1,,,,,"DS","WdS",,"",,
2017-12-30,3,3,,,,,"SS","DS",,"",,
2017-12-31,4,3,3,,,,"SS","DS",,"",,
2018-01-01,4,4,3,,,,"SS","DS",,"",,
2018-01-02,4,4,3,,,,"SS","WtS",,"DS",,
2018-01-03,3,3,2,,,,"SS","DS",,"",,
2018-01-04,3,3,2,,,,"PS","DS",,"",,
2018-01-05,3,3,2,,,,"PS","DS",,"",,
2018-01-06,3,2,1,,,,"PS","DS",,"",,
2018-01-07,3,2,1,,,,"PS","DS",,"",,
2018-01-08,2,2,1,,,,"PS","DS",,"",,
2018-01-09,2,2,1,,,,"PS","DS",,"",,
2018-01-10,2,2,1,,,,"PS","DS",,"DL",,
2018-01-11,2,2,2,,,,"SS","PS",,"DS",,
2018-01-12,4,4,3,,,,"SS","PS",,"",,
2018-01-13,4,4,4,,,,"WtS","SS",,"PS",,
2018-01-14,3,3,2,,,,"SS","WtS",,"DS",,
2018-01-15,3,3,1,,,,"SS","DS",,"",,
2018-01-16,4,4,3,,,,"DS","WL",,"",,
2018-01-17,4,4,4,,,,"WtS","SS",,"DS",,
2018-01-18,3,3,1,,,,"SS","DS",,"C",,
2018-01-19,3,2,1,,,,"DS","SS",,"C",,
2018-01-20,2,1,1,,,,"DS","C",,"DL",,
2018-01-21,2,1,1,,,,"DS","DL",,"C",,
2018-01-22,2,1,1,,,,"DS","WdS",,"DL",,
2018-01-23,2,1,1,,,,"DS","DL",,"C",,
2018-01-24,2,2,1,,,,"WdS","DS",,"DL",,
2018-01-25,2,1,1,,,,"WdS","DS",,"DL",,
2018-01-26,3,3,2,,,,"SS","DL",,"DS",,
2018-01-27,3,2,2,,,,"SS","DL",,"DS",,
2018-01-28,2,2,2,,,,"PS","DL",,"DS",,
2018-01-29,2,2,1,,,,"PS","DL",,"DS",,
2018-01-30,2,2,1,,,,"PS","DL",,"DS",,
2018-01-31,2,2,1,,,,"PS","DL",,"DS",,
2018-02-01,2,1,1,,,,"PS","DL",,"DS",,
2018-02-02,2,1,1,,,,"PS","DL",,"DS",,
2018-02-03,1,1,1,,,,"PS","",,"",,
2018-02-04,1,1,1,,,,"PS","",,"",,
2018-02-05,1,1,1,,,,"PS","",,"",,
2018-02-06,2,1,1,,,,"WdS","PS",,"",,
2018-02-07,2,1,1,,,,"PS","",,"DL",,
2018-02-08,2,1,1,,,,"PS","",,"DL",,
2018-02-09,2,2,1,,,,"PS","",,"C",,
2018-02-10,2,2,1,,,,"PS","",,"DS",,
2018-02-11,2,2,1,,,,"PS","",,"DS",,
2018-02-12,3,3,2,,,,"PS","SS",,"DS",,
2018-02-13,3,3,2,,,,"PS","WdS",,"DS",,
2018-02-14,2,2,1,,,,"PS","WdS",,"DS",,
2018-02-15,2,2,1,,,,"PS","WdS",,"DS",,
2018-02-16,2,2,1,,,,"PS","WdS",,"DS",,
2018-02-17,2,2,1,,,,"PS","WdS",,"DS",,
2018-02-18,2,2,1,,,,"PS","WdS",,"DS",,
2018-02-19,2,2,1,,,,"PS","",,"DS",,
2018-02-20,2,2,1,,,,"PS","",,"DS",,
2018-02-21,2,2,1,,,,"PS","",,"WdS",,
2018-02-22,2,2,1,,,,"PS","WdS",,"",,
2018-02-23,2,2,1,,,,"PS","WdS",,"",,
2018-02-24,2,2,1,,,,"PS","WdS",,"",,
2018-02-25,3,2,1,,,,"WdS","PS",,"",,
2018-02-26,3,2,2,,,,"SS","PS",,"",,
2018-02-27,2,2,2,,,,"WdS","PS",,"",,
2018-02-28,2,2,2,,,,"WdS","PS",,"",,
2018-03-01,2,2,2,,,,"WdS","PS",,"",,
2018-03-02,2,2,1,,,,"WdS","PS",,"",,
2018-03-03,2,2,1,,,,"WdS","PS",,"",,
2018-03-04,2,2,1,,,,"PS","",,"",,
2018-03-05,2,2,1,,,,"PS","",,"",,
2018-03-06,2,2,1,,,,"PS","",,"",,
2018-03-07,2,2,1,,,,"PS","",,"",,
2018-03-08,4,4,3,,,,"SS","PS",,"",,
2018-03-09,4,4,4,,,,"SS","PS",,"",,
2018-03-10,3,3,3,,,,"SS","PS",,"",,
2018-03-11,3,3,3,,,,"PS","",,"C",,
2018-03-12,3,3,2,,,,"PS","",,"WdS",,
2018-03-13,3,3,2,,,,"PS","",,"WL",,
2018-03-14,3,3,3,,,,"PS","WL",,"C",,
2018-03-15,3,3,3,,,,"PS","WL",,"C",,
2018-03-16,4,4,4,,,,"PS","WL",,"",,
2018-03-17,3,3,3,,,,"DS","WL",,"WdS",,
2018-03-18,2,2,3,,,,"DS","WL",,"C",,
2018-03-19,3,2,3,,,,"DS","WL",,"C",,
2018-03-20,3,2,1,,,,"DS","WdS",,"C",,
2018-03-21,2,2,1,,,,"DS","WdS",,"C",,
2018-03-22,2,2,1,,,,"DS","WdS",,"",,
2018-03-23,2,2,1,,,,"DS","WdS",,"",,
2018-03-24,2,2,1,,,,"DS","",,"WdS",,
2018-03-25,2,2,1,,,,"DS","",,"WdS",,
2018-03-26,2,2,1,,,,"DS","",,"WdS",,
2018-03-27,2,2,1,,,,"DS","",,"",,
2018-03-28,2,2,1,,,,"DS","",,"",,
2018-03-29,2,2,1,,,,"DS","",,"C",,
2018-03-30,2,2,1,,,,"DS","",,"C",,
2018-03-31,2,2,1,,,,"DS","",,"C",,
2018-04-01,1,1,1,,,,"DS","",,"C",,
2018-04-02,1,1,1,,,,"DS","",,"C",,
2018-04-03,1,1,1,,,,"DS","",,"C",,
2018-04-04,3,3,3,,,,"SS","DS",,"C",,
2018-04-05,3,3,3,,,,"SS","WL",,"DS",,
2018-04-06,3,3,2,,,,"SS","WL",,"DS",,
2018-04-07,2,2,2,,,,"PS","WL",,"DS",,
2018-04-08,2,2,2,,,,"PS","WL",,"",,
2018-04-09,2,2,2,,,,"WL","PS",,"C",,
2018-04-10,2,3,3,,,,"WL","PS",,"C",,
2018-04-11,3,3,3,,,,"WL","PS",,"C",,
2018-04-12,3,3,3,,,,"WL","SS",,"PS",,
2018-04-13,2,2,2,,,,"WL","SS",,"",,
2018-04-14,2,2,2,,,,"WL","",,"PS",,
2018-04-15,2,2,2,,,,"WL","",,"PS",,
2018-04-17,2,2,2,,,,"WL","",,"PS",,
2018-04-19,2,2,2,,,,"SS","WL",,"C",,
2018-04-21,2,2,2,,,,"SS","WL",,"C",,
2018-04-22,3,3,2,,,,"SS","WL",,"C",,
2018-04-24,4,3,3,,,,"SS","WL",,"C",,
2018-04-26,2,2,2,,,,"WL","SS",,"C",,
2018-04-28,,,,,,,"","",,"",,
2018-10-22,,,,,,,"","",,"",,
2018-10-31,,,,,,,"","",,"",,
2018-11-05,,,,,,,"","",,"",,
2018-11-07,,,,,,,"","",,"",,
2018-11-10,,,,,,,"","",,"",,
2018-11-13,,,,,,,"","",,"",,
2018-11-16,,,,,,,"","",,"",,
2018-11-19,,,,,,,"","",,"",,
2018-11-23,,,,,,,"","",,"",,
2018-11-25,4,3,,,,,"SS","",,"",,
2018-11-26,4,3,,,,,"SS","",,"",,
2018-11-27,4,3,,,,,"SS","",,"",,
2018-11-28,3,2,,,,,"SS","",,"",,
2018-11-29,2,1,,,,,"SS","",,"",,
2018-11-30,2,1,,,,,"PS","WdS",,"",,
2018-12-01,2,1,,,,,"PS","WdS",,"",,
2018-12-02,2,1,,,,,"PS","WdS",,"",,
2018-12-03,2,1,,,,,"PS","WdS",,"",,
2018-12-04,2,1,,,,,"WdS","PS",,"",,
2018-12-05,2,1,,,,,"WdS","PS",,"",,
2018-12-06,2,1,,,,,"WdS","PS",,"",,
2018-12-07,4,4,4,,,,"SS","",,"",,
2018-12-08,4,4,3,,,,"SS","",,"",,
2018-12-09,3,3,1,,,,"SS","",,"",,
2018-12-10,2,1,1,,,,"WdS","",,"PS",,
2018-12-11,2,1,1,,,,"WdS","",,"PS",,
2018-12-12,2,2,1,,,,"PS","G",,"",,
2018-12-13,2,2,1,,,,"WdS","PS",,"G",,
2018-12-14,2,2,1,,,,"WdS","PS",,"G",,
2018-12-15,2,2,1,,,,"WdS","PS",,"G",,
2018-12-16,2,2,1,,,,"WdS","PS",,"G",,
2018-12-17,3,3,2,,,,"SS","PS",,"G",,
2018-12-18,2,2,1,,,,"SS","PS",,"G",,
2018-12-19,2,2,1,,,,"WdS","PS",,"G",,
2018-12-20,4,4,4,,,,"SS","PS",,"",,
2018-12-21,3,3,3,,,,"SS","PS",,"G",,
2018-12-22,3,2,2,,,,"WdS","PS",,"G",,
2018-12-23,2,2,1,,,,"WdS","PS",,"G",,
2018-12-24,2,2,1,,,,"C","PS",,"G",,
2018-12-25,2,2,1,,,,"C","PS",,"G",,
2018-12-26,2,2,1,,,,"C","PS",,"G",,
2018-12-27,2,2,1,,,,"C","PS",,"G",,
2018-12-28,2,2,1,,,,"C","G",,"PS",,
2018-12-29,2,1,1,,,,"WdS","G",,"PS",,
2018-12-30,3,3,2,,,,"SS","G",,"PS",,
2018-12-31,3,3,3,,,,"SS","G",,"PS",,
2019-01-01,4,3,3,,,,"SS","G",,"PS",,
2019-01-02,3,3,2,,,,"SS","G",,"PS",,
2019-01-03,2,2,1,,,,"WdS","G",,"PS",,
2019-01-04,2,2,1,,,,"PS","G",,"",,
2019-01-05,2,2,1,,,,"PS","G",,"",,
2019-01-06,2,2,1,,,,"PS","G",,"",,
2019-01-07,2,2,1,,,,"PS","G",,"",,
2019-01-08,1,1,1,,,,"","",,"PS",,
2019-01-09,1,1,1,,,,"","",,"PS",,
2019-01-10,1,1,1,,,,"","",,"PS",,
2019-01-11,1,1,1,,,,"WdS","",,"PS",,
2019-01-12,3,2,2,,,,"WdS","PS",,"G",,
2019-01-13,3,3,2,,,,"SS","PS",,"G",,
2019-01-14,3,3,2,,,,"WdS","PS",,"G",,
2019-01-15,2,2,1,,,,"WdS","PS",,"G",,
2019-01-16,2,1,1,,,,"WdS","PS",,"G",,
2019-01-17,2,1,1,,,,"WdS","PS",,"G",,
2019-01-18,2,1,1,,,,"PS","C",,"G",,
2019-01-19,2,1,1,,,,"PS","",,"G",,
2019-01-20,1,1,1,,,,"PS","",,"G",,
2019-01-21,1,1,1,,,,"","",,"PS",,
2019-01-22,2,1,1,,,,"SS","",,"PS",,
2019-01-23,3,3,3,,,,"SS","",,"PS",,
2019-01-24,4,4,3,,,,"SS","WL",,"PS",,
2019-01-25,4,3,3,,,,"SS","WL",,"PS",,
2019-01-26,3,3,2,,,,"SS","C",,"",,
2019-01-27,3,3,1,,,,"PS","C",,"",,
2019-01-28,3,2,1,,,,"PS","",,"",,
2019-01-29,3,3,1,,,,"PS","WdS",,"",,
2019-01-30,3,2,1,,,,"PS","",,"WdS",,
2019-01-31,3,2,1,,,,"PS","C",,"",,
2019-02-01,2,2,1,,,,"PS","WdS",,"",,
2019-02-02,2,2,1,,,,"PS","",,"",,
2019-02-03,3,2,1,,,,"PS","WdS",,"G",,
2019-02-04,2,2,1,,,,"PS","WdS",,"G",,
2019-02-05,2,2,1,,,,"PS","WdS",,"G",,
2019-02-06,2,2,1,,,,"PS","WdS",,"G",,
2019-02-07,2,2,1,,,,"PS","C",,"G",,
2019-02-08,2,2,1,,,,"PS","WL",,"G",,
2019-02-09,2,2,1,,,,"PS","C",,"G",,
2019-02-10,2,2,1,,,,"WdS","PS",,"G",,
2019-02-11,2,2,1,,,,"WdS","PS",,"G",,
2019-02-12,2,2,1,,,,"WdS","PS",,"G",,
2019-02-13,2,2,1,,,,"WdS","PS",,"G",,
2019-02-14,2,2,1,,,,"WdS","PS",,"G",,
2019-02-15,2,2,1,,,,"WdS","PS",,"G",,
2019-02-16,2,2,2,,,,"SS","PS",,"G",,
2019-02-17,3,3,3,,,,"SS","PS",,"G",,
2019-02-18,3,3,2,,,,"SS","PS",,"G",,
2019-02-19,2,2,2,,,,"WdS","PS",,"G",,
2019-02-20,2,2,2,,,,"WdS","PS",,"G",,
2019-02-21,3,2,2,,,,"WdS","PS",,"G",,
2019-02-22,3,2,2,,,,"WdS","PS",,"G",,
2019-02-23,2,2,1,,,,"WdS","PS",,"G",,
2019-02-24,2,1,1,,,,"PS","",,"G",,
2019-02-25,2,1,1,,,,"PS","",,"G",,
2019-02-26,2,1,1,,,,"PS","",,"G",,
2019-02-27,1,1,1,,,,"","",,"PS",,
2019-02-28,1,1,1,,,,"","",,"PS",,
2019-03-01,2,2,1,,,,"WL","",,"PS",,
2019-03-02,1,1,1,,,,"","",,"PS",,
2019-03-03,1,1,1,,,,"","",,"PS",,
2019-03-04,1,1,1,,,,"","",,"PS",,
2019-03-05,1,1,1,,,,"","",,"",,
2019-03-06,1,1,1,,,,"","",,"",,
2019-03-07,1,1,1,,,,"WdS","",,"",,
2019-03-08,3,3,3,,,,"SS","",,"G",,
